Product_id,Product_name,Product_condition,Product_price,Product_stock,Product_image,Category_id,Category_name,Seller_id
PRODUCT_8989,Skin care book,Brand new,12,1,https://media.karousell.com/media/photos/products/2024/3/16/skin_care_book_1710595721_376ad183_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_8990,Skincare Sample full sets,Brand new,20,1,https://media.karousell.com/media/photos/products/2024/2/5/skincare_sample_full_sets_1707135014_10dbeaa8_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_8991,Loccitance/ beplain/tiam/snp Skincare samples,Brand new,7,1,https://media.karousell.com/media/photos/products/2023/11/17/loccitance_beplaintiamsnp_skin_1700185796_b385806a_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_8992,READY STOCK - ORIGINAL SKINCARE TRAVEL SIZE BY YEPPU,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/3/30/ready_stock__original_skincare_1711780285_00624081_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_8993,Christian Dior 2024 Couture Boxses Ribbon Envelope Greeting Card Skincare Makeup Beauty Shoes Handbag Gift Present Box,Brand new,99.9,1,https://media.karousell.com/media/photos/products/2024/3/30/christian_dior_2024_couture_bo_1711774606_8c878219_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_8994,[Original] DIOR Rouge Blush Longwear Couture Blush Infused with floral skincare 5.6g #211- Limited Edition,Brand new,252,1,https://media.karousell.com/media/photos/products/2024/2/19/original_dior_rouge_blush_long_1708332178_a4c0a037_progressive_thumbnail,10,Personal Care Products,SELLER_5
PRODUCT_8995,[Original] DIOR Rouge Blush Longwear Couture Blush Infused with floral skincare 5.6g #211- Limited Edition,Brand new,252,1,https://media.karousell.com/media/photos/products/2024/2/19/original_dior_rouge_blush_long_1708332178_a4c0a037_progressive_thumbnail,10,Personal Care Products,SELLER_6
PRODUCT_8996,Skin care tester,Brand new,13,1,https://media.karousell.com/media/photos/products/2024/1/14/skin_care_tester_1705241056_b6384828_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_8997,Wawa SUNSCREEN + TINTED SUNSCREEN,Brand new,67,1,https://media.karousell.com/media/photos/products/2024/3/24/wawa_sunscreen__tinted_sunscre_1711280853_2d98d5d1_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_8998,Skin Food Korea Skin care,Brand new,38,1,https://media.karousell.com/media/photos/products/2024/3/15/skin_food_korea_skin_care_1710475495_37494778_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_8999,Geo Skin Care -Clearances,New,399,1,https://media.karousell.com/media/photos/products/2020/12/20/geo_skin_care_clearances_1608450835_746b1180_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9000,Artistry Beauty Box Cosmetics Skincare storage box,Brand new,55,1,https://media.karousell.com/media/photos/products/2023/4/16/artistry_beauty_box_cosmetics__1681658209_b7e9af41_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9001,azomis skincare,Like new,10,1,https://media.karousell.com/media/photos/products/2024/3/8/azomis_skincare_1709910600_4ab77ea4_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9002,Corsx skincare,Like new,30,1,https://media.karousell.com/media/photos/products/2024/3/25/corsx_skincare_1711344468_59d7d963_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9003,Nu skin body care,Brand new,120,1,https://media.karousell.com/media/photos/products/2023/11/27/nu_skin_body_care_1701060673_1c82321a_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9004,YSL skincare samples pure shots toner serum / top secrets,Brand new,5,1,https://media.karousell.com/media/photos/products/2023/6/21/ysl_skincare_samples_pure_shot_1687358688_eef2dc51_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9005,DIOR Capture Totale Skincare Set ( 4pcs ) with Drawstring Pink Pouch,Brand new,180,1,https://media.karousell.com/media/photos/products/2022/2/21/dior_capture_totale_skincare_s_1645437271_433172eb_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9006,Preloved skincare Mary Kay,Used,120,1,https://media.karousell.com/media/photos/products/2022/8/16/preloved_skincare_mary_kay_1660617891_8f553654_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9007,Skincare New,Brand new,120,1,https://media.karousell.com/media/photos/products/2024/3/24/skincare_new_1711284670_d0b552be_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9008,skincare,Like new,0,1,https://media.karousell.com/media/photos/products/2024/3/24/skincare_1711269661_c446ca55_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9009,The face shop skin care and make up foundation,Brand new,45,1,https://media.karousell.com/media/photos/products/2024/1/9/the_face_shop_skin_care_and_ma_1704808901_46fc5adf_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9010,TESTER MANYO Galactomy Clearskin Toner (2ml) Face Toner Skincare Toner Muka Penjagaan Muka,Brand new,5,1,https://media.karousell.com/media/photos/products/2024/3/23/tester_manyo_galactomy_clearsk_1711210398_9ba8d588_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9011,[SOLD OUT]Fresh Skincare Rose Deep Hydration Toner 250ml,Brand new,168,1,https://media.karousell.com/media/photos/products/2024/1/14/salefresh_skincare_rose_deep_h_1705253860_79566e68_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9012,[SOLD OUT]Fresh Skincare Rose Deep Hydration Toner 250ml,Brand new,168,1,https://media.karousell.com/media/photos/products/2024/1/14/salefresh_skincare_rose_deep_h_1705253860_79566e68_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9013,skincare,Lightly used,20,1,https://media.karousell.com/media/photos/products/2023/9/5/skincare_1693930975_591252eb_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9014,[ SOLD FOR NOW ] SKINTIFIC SKINCARE FOR ACNE,Brand new,70,1,https://media.karousell.com/media/photos/products/2024/3/23/skintific_skincare_for_acne_1711195205_9095e77e_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9015,Skincare ‘you’,Like new,50,1,https://media.karousell.com/media/photos/products/2024/3/28/skincare_you_1711642868_abae7114_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9016,Fresh Skincare Samples - 5 pcs,Brand new,9,1,https://media.karousell.com/media/photos/products/2024/3/8/fresh_skincare_samples__5_pcs_1709893308_4c8e0e10_progressive_thumbnail,10,Personal Care Products,SELLER_7
PRODUCT_9017,FARMACY skincare set,Brand new,60,1,https://media.karousell.com/media/photos/products/2023/10/21/farmacy_skincare_set_1697898731_e973418b_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9018,skincare lelong,Like new,10,1,https://media.karousell.com/media/photos/products/2024/3/22/skincare_lelong_1711069571_15b53424_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9019,?FOC?mostly expired authentic skincare and makeup products,Heavily used,0,1,https://media.karousell.com/media/photos/products/2024/2/24/focmostly_expired_authentic_sk_1708738497_8847b20d_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9020,tabita original face skincare soap,Brand new,39,1,https://media.karousell.com/media/photos/products/2024/3/21/tabita_original_face_skincare__1710990253_5511106d_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9021,THE BRIGHT SKINCARE IN SET (exclude moisturizer),Lightly used,66,1,https://media.karousell.com/media/photos/products/2024/3/21/the_bright_skincare_in_set_1710991996_e825f04b_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9022,BELREE DAY CREME,Brand new,80,1,https://media.karousell.com/media/photos/products/2024/3/8/belree_day_creme_1709893629_cdc652d7_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9023,-70% BEYUL Skincare DEEP Care Moisturizer/ Moisturizing Cream/ moisturising Lotion skin beauty products,Brand new,49.99,1,https://media.karousell.com/media/photos/products/2023/5/21/korea_skincare_skin_beauty_dee_1684634294_4f2087b9_progressive_thumbnail,10,Personal Care Products,SELLER_4
PRODUCT_9024,Chanel Skincare Paper Bags,Like new,25,1,https://media.karousell.com/media/photos/products/2024/3/20/chanel_skincare_paper_bag_1710938431_fe06d44e_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9025,Chanel Skincare Paper Bags,Like new,25,1,https://media.karousell.com/media/photos/products/2024/3/20/chanel_skincare_paper_bag_1710938431_fe06d44e_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9026,GB SKINCARE,Brand new,40,1,https://media.karousell.com/media/photos/products/2024/3/19/gb_skincare_1710885196_f6b66f45_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9027,Hannan Cosmetics Skincare Acne Cleanser,Like new,55,1,https://media.karousell.com/media/photos/products/2024/3/19/hannan_cosmetics_skincare_acne_1710871868_4cae82f9_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9028,Authentic BN Perfume Cosmetic Skincare Travel Gift Sets,Brand new,0,1,https://media.karousell.com/media/photos/products/2024/3/19/authentic_bn_perfume_cosmetic__1710850938_6cef9dbf_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9029,Fresh Skincare Mask Range Travel-Size (15ml),Brand new,30,1,https://media.karousell.com/media/photos/products/2023/10/24/fresh_skincare_mask_range_trav_1698141462_537eb0db_progressive_thumbnail,10,Personal Care Products,SELLER_10
PRODUCT_9030,Skin Care Sachets / Samples,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/3/6/skin_care_sachets__samples_1709710809_02c88d9e_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9031,Skin Care Sachets / Samples,Brand new,10,1,https://media.karousell.com/media/photos/products/2024/3/6/skin_care_sachets__samples_1709709851_2c536cb2_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9032,Skin Care Sachets / Samples,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/3/6/skin_care_sachets__samples_1709709540_ac05d77e_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9033,Skin Care Sachets / Samples,Brand new,10,1,https://media.karousell.com/media/photos/products/2024/3/6/skin_care_sachets__samples_1709709321_62a85070_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9034,"Makeup, Skincare , Facial Tools & Supplements",Brand new,0,1,https://media.karousell.com/media/photos/products/2023/4/6/makeup_skincare__supplements_1680790380_cf2de84b_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9035,Skincare toner,Brand new,20,1,https://media.karousell.com/media/photos/products/2023/12/4/skincare_toner_1701697923_7463d052_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9036,Serywn skin care sets,Brand new,700,1,https://media.karousell.com/media/photos/products/2024/3/4/serywn_skin_care_sets_1709543940_6ad85442_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9037,Young Living Balance Skincare System,Brand new,159,1,https://media.karousell.com/media/photos/products/2024/2/16/young_living_balance_skincare__1708045333_997a21c0_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9038,Young Living Balance Skincare System,Brand new,159,1,https://media.karousell.com/media/photos/products/2024/2/16/young_living_balance_skincare__1708045333_997a21c0_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9039,WTS SKINCARE & MAKEUP,Like new,3,1,https://media.karousell.com/media/photos/products/2024/3/16/wts_skincare__makeup_1710560662_500524b6_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9040,Avant Skincare Intensive Redensifying Glycolic Acid Day Moisturiser 50mls,Brand new,59,1,https://media.karousell.com/media/photos/products/2023/1/18/avant_skincare_intensive_reden_1674046018_a674b362_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9041,The mango flamingo @ newbie skincare,Brand new,30,1,https://media.karousell.com/media/photos/products/2024/3/14/the_mango_flamingo__newbie_ski_1710404260_c9e95843_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9042,Be The Skin - Pore care set (exfoliator and serum),Brand new,50,1,https://media.karousell.com/media/photos/products/2024/3/2/be_the_skin__pore_care_set_exf_1709367394_9bf3c04c_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9043,ORIGINOTE Acne Skincare,Brand new,8,1,https://media.karousell.com/media/photos/products/2024/3/14/originote_acne_skincare_1710408120_30a437c6_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9044,Journal skincare & body care harga termasuk postage,Brand new,25,1,https://media.karousell.com/media/photos/products/2024/1/11/journal_skincare__body_care_ha_1704975566_57fc22df_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9045,Bubblegum Wax Body/Skin care,Brand new,150,1,https://media.karousell.com/media/photos/products/2024/3/1/bubblegum_wax_bodyskin_care_1709262194_41ef052b_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9046,dolize skincare set,Lightly used,300,1,https://media.karousell.com/media/photos/products/2024/3/12/dolize_skincare_set_1710237522_2bf054ad_progressive_thumbnail,10,Personal Care Products,SELLER_7
PRODUCT_9047,dolize skincare set,Lightly used,300,1,https://media.karousell.com/media/photos/products/2024/3/12/dolize_skincare_set_1710237522_2bf054ad_progressive_thumbnail,10,Personal Care Products,SELLER_8
PRODUCT_9048,Cosrx Favorites Trial or Travel Skincare Kit,Brand new,50,1,https://media.karousell.com/media/photos/products/2022/10/13/cosrx_favorites_trial_or_trave_1665649857_084e939d_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9049,SK-II travel size skincare set,Brand new,169,1,https://media.karousell.com/media/photos/products/2023/4/28/skii_travel_size_skincare_set_1682650582_cf5502b2_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9050,MLISS ASMR SkinCare Package 2,Brand new,428,1,https://media.karousell.com/media/photos/products/2024/3/11/mliss_asmr_skincare_package_2_1710168189_cb8eb697_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9051,MLISS ASMR SkinCare Package 1,Brand new,296,1,https://media.karousell.com/media/photos/products/2024/3/11/mliss_asmr_skincare_package_1_1710168041_86a8ea64_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9052,NURAYSA SKINCARE SET,Brand new,50,1,https://media.karousell.com/media/photos/products/2024/2/28/nuraysa_skincare_set_1709088316_c1cf3364_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9053,Mal' Glutanex Night Serum (30ml) | Anti-aging & Hydrating Korean Skincare with Glutathione Whitening,Brand new,70,1,https://media.karousell.com/media/photos/products/2024/3/10/mal_glutanex_night_serum_30ml__1710073850_ecd4962d_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9054,Used skincare (some are new),Like new,20,1,https://media.karousell.com/media/photos/products/2024/3/10/used_skincare_some_are_new_1710063986_88145e59_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9055,Lancome Skincare Sample Set,Brand new,80,1,https://media.karousell.com/media/photos/products/2024/3/10/lancome_skincare_sample_set_1710059928_ad23b31b_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9056,skincare,Like new,2,1,https://media.karousell.com/media/photos/products/2024/1/3/skincare_1704285506_6d1c1b18_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9057,USED SKINCARE YELLO OTMS WARDAH SKINMADE RIMMEL,Well used,15,1,https://media.karousell.com/media/photos/products/2024/3/9/used_skincare_yello_otms_warda_1709951623_6609c2a9_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9058,LAIKOU Milk Face Cream Deep Moisturizing Whitening Day & Night Cream Smoothing Skin Care (55g),Like new,5,1,https://media.karousell.com/media/photos/products/2024/2/26/laikou_milk_face_cream_deep_mo_1708927683_92bb8fd0_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9059,LAIKOU Sakura Mud Mask Deep Clean Whitening Remove Blackhead Face Korean Skin Care 90g,Like new,5,1,https://media.karousell.com/media/photos/products/2024/2/26/laikou_sakura_mud_mask_deep_cl_1708927563_cdf0f99b_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9060,Skintific skincare,Like new,25,1,https://media.karousell.com/media/photos/products/2024/2/14/skintific_skincare_1707873134_f9c614b7_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9061,random prreloved makeup & skincare,Like new,5,1,https://media.karousell.com/media/photos/products/2024/3/7/random_prreloved_makeup__skinc_1709824428_01e26efc_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9062,Vaseline Extremely Dry Skin Rescue therapy cream expert care,Like new,10,1,https://media.karousell.com/media/photos/products/2024/2/6/vaseline_extremely_dry_skin_re_1707200048_0b729445_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9063,T3 acne skincare gift box,Brand new,50,1,https://media.karousell.com/media/photos/products/2024/1/6/t3_acne_skincare_gift_box_1704557800_08b8ff68_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9064,T3 acne skincare gift box,Brand new,50,1,https://media.karousell.com/media/photos/products/2024/1/6/t3_acne_skincare_gift_box_1704557800_08b8ff68_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9065,Branded makeup and skincare samples,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/3/7/branded_makeup_and_skincare_sa_1709798791_99611880_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9066,Branded skincare samples,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/3/7/branded_skincare_samples_1709798618_63749608_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9067,skincare,Brand new,50,1,https://media.karousell.com/media/photos/products/2024/3/6/skincare_1709726410_b8015d45_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9068,Branded skincare samples,Brand new,10,1,https://media.karousell.com/media/photos/products/2024/3/7/branded_skincare_samples_1709798455_efdc5d47_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9069,Christian Dior Prestige Gold Vanity Case Bag Box Makeup Skincare Cosmetic Idea Girlfriend Gift,Brand new,299.9,1,https://media.karousell.com/media/photos/products/2024/3/5/christian_dior_prestige_gold_v_1709643945_30086710_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9070,DermEden Skin care,Brand new,0,1,https://media.karousell.com/media/photos/products/2024/2/23/dermeden_skin_care_1708678152_1ddc8824_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9071,REN CLEAN SKINCARE Glycol Lactic Radiance Renewal Mask 50mls,Brand new,179,1,https://media.karousell.com/media/photos/products/2024/3/5/ren_clean_skincare_glycol_lact_1709600486_838dc6ae_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9072,Saffron Rose Water,New,25,1,https://media.karousell.com/media/photos/products/2020/8/18/saffron_rose_water_1597759096_9a8ab4b9_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9073,Fresh Skincare,Brand new,110,1,https://media.karousell.com/media/photos/products/2024/1/29/fresh_skincare_1706496506_d2b867d5_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9074,Fresh Skincare Creme Ancienne Travel Set 3pc,Brand new,338,1,https://media.karousell.com/media/photos/products/2024/1/27/sale_fresh_skincare_creme_anci_1706387222_b0000024_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9075,Miguhara Skincare Miniatures,Brand new,30,1,https://media.karousell.com/media/photos/products/2024/5/18/miguhara_skincare_miniatures_1716047241_fa9e60dc_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9076,Skincare Products,Like new,30,1,https://media.karousell.com/media/photos/products/2024/3/4/skincare_products_1709556517_83dd3e30_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9077,Skincare Products,Like new,30,1,https://media.karousell.com/media/photos/products/2024/3/4/skincare_products_1709556517_83dd3e30_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9078,[Old Stock] Black travel essential make up and skincare pouch with mini mirror,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/3/3/old_stock_black_travel_essenti_1709469441_25d69a7d_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9079,Christian Dior Fashion Pure White Makeup Skincare Cosmetic Bucket Pouch Bag,Brand new,99.9,1,https://media.karousell.com/media/photos/products/2024/3/3/christian_dior_fashion_pure_wh_1709455946_b9799a8f_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9080,Target Pro by Watsons skincare,Brand new,35,1,https://media.karousell.com/media/photos/products/2023/6/2/target_pro_by_watsons_skincare_1685675935_4ba91c19_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9081,Shaklee YOUTH Skincare,Brand new,450,1,https://media.karousell.com/media/photos/products/2023/12/9/shaklee_youth_skincare_1702159011_05815f0e_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9082,"Bio-Oil Skincare Oil 200ml (For Scars, Stretch Marks, Uneven Skin Tone)",Brand new,75,1,https://media.karousell.com/media/photos/products/2024/3/2/biooil_skincare_oil_200ml_for__1709363937_5e29299c_progressive_thumbnail,10,Personal Care Products,SELLER_2
PRODUCT_9083,Diatomaceous Earth DE (Wholesales) / Diatomite Powder / Pest Control / Plant Growth / Skin Care,Brand new,18,1,https://media.karousell.com/media/photos/products/2024/2/19/diatomaceous_earth_de_wholesal_1708366777_4cddc945_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9084,AINAA BEAUTY SKINCARE ROUTINE,Brand new,39,1,https://media.karousell.com/media/photos/products/2024/3/1/ainaa_beauty_skincare_routine_1709299249_1292c123_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9085,Bzu Bzu kids skincare bar soap,Brand new,6,1,https://media.karousell.com/media/photos/products/2024/3/1/bzu_bzu_kids_skincare_bar_soap_1709277127_4fd8e21d_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_5
PRODUCT_9086,Yves Rocher Anti-Age Global Skincare Set,Brand new,250,1,https://media.karousell.com/media/photos/products/2023/7/10/yves_rocher_antiage_global_ski_1688963354_fce024e4_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9087,Skincare Haul! Estee Lauder Fresh Innisfree The Body Shop Dr. Jart Banila Co Skincare Haul!,Brand new,10,1,https://media.karousell.com/media/photos/products/2022/4/23/skincare_haul_estee_lauder_fre_1650723150_d920284a_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_7
PRODUCT_9088,The Farmacy Skincare Set,Brand new,600,1,https://media.karousell.com/media/photos/products/2024/2/28/the_farmacy_skincare_set_1709103626_eb0bcac7_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9089,Mini size of Fresh Skin Care,Brand new,59,1,https://media.karousell.com/media/photos/products/2021/6/27/mini_size_of_fresh_skin_care_1624806411_94cf2ced_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9090,Mini size of Fresh Skin Care,Brand new,59,1,https://media.karousell.com/media/photos/products/2021/6/27/mini_size_of_fresh_skin_care_1624806411_94cf2ced_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9091,The Skincare & Self-Care Journal,Brand new,30,1,https://media.karousell.com/media/photos/products/2024/2/27/the_skincare__selfcare_journal_1709077977_f9da6bbf_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9092,skincare,Lightly used,15,1,https://media.karousell.com/media/photos/products/2024/2/27/skincare_1709041418_ca28f281_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9093,MAKEUP AND SKINCARE PRELOVED BUY ALL RM300,Lightly used,20,1,https://media.karousell.com/media/photos/products/2024/3/6/makeup_and_skincare_preloved_1709736010_53e5ce31_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9094,[FWP] Nurish Organiq Cream Skin Care Set x 2 pcs,Brand new,0,1,https://media.karousell.com/media/photos/products/2024/2/16/fwp_nurish_organiq_cream_skin__1708086491_bd270936_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9095,Beauty Of Joseon BOJ Relief Sun: Rice + Probiotics SPF50+ PA++++ (50ml) sunscreen Skincare,Brand new,40,1,https://media.karousell.com/media/photos/products/2024/2/24/beauty_of_joseon_boj_relief_su_1708788688_813c77dc_progressive_thumbnail,10,Personal Care Products,SELLER_5
PRODUCT_9096,Tabita Skincare serum vitamin e,Brand new,50,1,https://media.karousell.com/media/photos/products/2021/8/12/tabita_skincare_serum_vitamin__1628743070_ce99b0f3_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_6
PRODUCT_9097,Skin Care Set Bird’s Nest Pearl Luxury 7PCS With Box Women Face Cleanser Mask Tonic Eye Cream Essence Anti-Aging Wrinkle,Brand new,18,1,https://media.karousell.com/media/photos/products/2023/9/22/skin_care_set_birds_nest_pearl_1695369516_ef29415e_progressive_thumbnail,10,Personal Care Products,SELLER_7
PRODUCT_9098,Mary Kay Skincare for Men,New,65,1,https://media.karousell.com/media/photos/products/2020/5/15/mary_kay_skincare_for_men_1589545091_168db731_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_8
PRODUCT_9099,Mary Kay Skincare for Men,New,65,1,https://media.karousell.com/media/photos/products/2020/5/15/mary_kay_skincare_for_men_1589545091_168db731_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_9
PRODUCT_9100,mins skin care series,Brand new,18,1,https://media.karousell.com/media/photos/products/2024/2/23/mins_day_skin_booster_1708701937_a5a6a9dc_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_10
PRODUCT_9101,Christian Dior Capture Totale Skincare Anti Aging Serum 1ml x 10,Brand new,9.9,1,https://media.karousell.com/media/photos/products/2024/2/24/christian_dior_capture_totale__1708779596_bc1f9647_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_1
PRODUCT_9102,skincare and makeup,Brand new,34,1,https://media.karousell.com/media/photos/products/2024/2/24/skincare_and_makeup_1708786583_8f14186c_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_2
PRODUCT_9103,The Ordinary Skincare Set,New,47,1,https://media.karousell.com/media/photos/products/2018/09/03/224224_188202273_thumbnail_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_3
PRODUCT_9104,Skin care brand new offer,Brand new,40,1,https://media.karousell.com/media/photos/products/2024/1/7/skin_care_brand_new_offer_1704610860_16d653dc_progressive_thumbnail.jpg,10,Personal Care Products,SELLER_4
PRODUCT_9105,SK-ll Pitera Youth Essentials Skincare Kit Set (Essence 75ml + Cleanser 20g + Cream 15g),Brand new,325,1,https://media.karousell.com/media/photos/products/2024/2/22/skll_pitera_youth_essentials_s_1708576893_e2263133_progressive_thumbnail,10,Personal Care Products,SELLER_5
